codcen;descen;codcdc;descdc;lancamento;ite_pagrec_vencimento;iterea_pagamento;iterea_valpago;documento;codigo_pessoa;nome;valor_plano;valor_centro;observacao;nota;cab_pagrec_id;valor_bruto;filial
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;374;CTE-2543;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-374;-374; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2543-3/57;57560;374;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;459;CTE-2542;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-459;-459; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2542-3/57;57565;459;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;4080;CTE-2532;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-4080;-4080; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2532-3/57;57566;4080;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;1037;CTE-2540;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1037;-1037; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2540-3/57;57570;1037;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;238;CTE-2533;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-238;-238; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2533-3/57;57571;238;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;340;CTE-2539;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-340;-340; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2539-3/57;57575;340;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;170;CTE-2538;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-170;-170; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2538-3/57;57578;170;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;2635;CTE-2536;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2635;-2635; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2536-3/57;57581;2635;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;289;CTE-2537;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-289;-289; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2537-3/57;57586;289;G3S CAMPO GRANDE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;23/03/2026;2026-04-05;2026-04-20;2282;CTE-13472;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2282;-2282; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13472-1/57;55671;2282;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;20/03/2026;2026-03-25;2026-04-20;4340;CTE-13468;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-4340;-4340; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13468-1/57;55682;4340;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;20/03/2026;2026-03-25;2026-04-20;14;CTE-13470;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-14;-14; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13470-1/57;55739;14;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;23/03/2026;2026-04-05;2026-04-20;3220;CTE-13473;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-3220;-3220; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13473-1/57;55766;3220;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;23/03/2026;2026-04-05;2026-04-20;1862;CTE-13474;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1862;-1862; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13474-1/57;55946;1862;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;2026-04-20;2310;CTE-13482;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2310;-2310; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13482-1/57;56416;2310;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;20/03/2026;2026-04-05;2026-04-20;882;CTE-13469;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-882;-882; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13469-1/57;56417;882;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;20/03/2026;2026-04-05;2026-04-20;1008;CTE-13471;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1008;-1008; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13471-1/57;56418;1008;G3S PRUDENTE
